Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.3240539013959
Pakistan,PAK,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.8400145111555
Pakistan,PAK,1962,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.0292326431181
Pakistan,PAK,1961,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.7274256870443
Pakistan,PAK,1960,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.1892012994287
Pakistan,PAK,2019,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.87747997045517
Pakistan,PAK,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.848890006542206
Pakistan,PAK,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.845960021018982
Pakistan,PAK,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.839510023593903
Pakistan,PAK,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.832499980926514
Pakistan,PAK,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.8298100233078
Pakistan,PAK,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.814499974250793
Pakistan,PAK,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.817430019378662
Pakistan,PAK,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.81726998090744
Pakistan,PAK,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.821619987487793
Pakistan,PAK,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.830179989337921
Pakistan,PAK,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.811029970645905
Pakistan,PAK,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.804989993572235
Pakistan,PAK,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.783940017223358
Pakistan,PAK,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.497209995985031
Pakistan,PAK,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.494610011577606
Pakistan,PAK,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.498149991035461
Pakistan,PAK,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.488029986619949
Pakistan,PAK,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.487489998340607
Pakistan,PAK,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.47189000248909
Pakistan,PAK,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.463220000267029
Pakistan,PAK,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.462520003318787
Pakistan,PAK,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.476209998130798
Pakistan,PAK,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.468030005693436
Pakistan,PAK,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.46068999171257
Pakistan,PAK,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.458299994468689
Pakistan,PAK,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.445650011301041
Pakistan,PAK,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.400510013103485
Pakistan,PAK,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.408499985933304
Pakistan,PAK,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.396450012922287
Pakistan,PAK,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.388350009918213
Pakistan,PAK,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.385250002145767
Pakistan,PAK,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.357630014419556
Pakistan,PAK,1971,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.346909999847412
Pakistan,PAK,2024,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,74.135301829596
Pakistan,PAK,2023,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,68.6482822316824
Pakistan,PAK,2022,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.9530748264356
Pakistan,PAK,2021,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.4204428597325
Pakistan,PAK,2019,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.5524576126049
Pakistan,PAK,2018,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,58.712881698755
Pakistan,PAK,2016,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,55.7920581061717
Pakistan,PAK,2014,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,56.9413313378078
Pakistan,PAK,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,55.3414773997135
Pakistan,PAK,2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,55.1347516129538
Pakistan,PAK,2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,52.2060294201021
Pakistan,PAK,2010,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,53.5073690641159
Pakistan,PAK,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,51.6724586486816
Pakistan,PAK,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,52.1776504516602
Pakistan,PAK,2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,52.5330009460449
Pakistan,PAK,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,52.4467010498047
Pakistan,PAK,2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,53.4383316040039
Pakistan,PAK,2023,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.5
Pakistan,PAK,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.5
Pakistan,PAK,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.5
Pakistan,PAK,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64.6
Pakistan,PAK,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.7
Pakistan,PAK,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.8
Pakistan,PAK,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71
Pakistan,PAK,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.3
Pakistan,PAK,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.6
Pakistan,PAK,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78
Pakistan,PAK,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.4
Pakistan,PAK,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.7
Pakistan,PAK,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,84.9
Pakistan,PAK,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,87.1
Pakistan,PAK,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,89.1
Pakistan,PAK,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91
Pakistan,PAK,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,92.9
Pakistan,PAK,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,94.7
Pakistan,PAK,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,96.5
Pakistan,PAK,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,98.5
Pakistan,PAK,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,100.5
Pakistan,PAK,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,102.8
Pakistan,PAK,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,105.3
Pakistan,PAK,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,108.1
Pakistan,PAK,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,111.2
Pakistan,PAK,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.5
Pakistan,PAK,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,117.8
Pakistan,PAK,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,121.2
Pakistan,PAK,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,124.7
Pakistan,PAK,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,128
Pakistan,PAK,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,131.1
Pakistan,PAK,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,134.2
Pakistan,PAK,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,137.1
Pakistan,PAK,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,139.8
Pakistan,PAK,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,142.4
Pakistan,PAK,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,145.1
Pakistan,PAK,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,147.7
Pakistan,PAK,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,150.4
Pakistan,PAK,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,153
Pakistan,PAK,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,155.6
Pakistan,PAK,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,158.1
Pakistan,PAK,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,160.5
Pakistan,PAK,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,162.7
Pakistan,PAK,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,164.9
Pakistan,PAK,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,167
Pakistan,PAK,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,169.1
Pakistan,PAK,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,171.3
Pakistan,PAK,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,173.5
Pakistan,PAK,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,175.9
Pakistan,PAK,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178.4
Pakistan,PAK,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,181.1
Pakistan,PAK,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,183.9
Pakistan,PAK,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,187
Pakistan,PAK,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,190.2
Pakistan,PAK,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,193.6
Pakistan,PAK,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,197.4
Pakistan,PAK,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,201.5
Pakistan,PAK,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,206.3
Pakistan,PAK,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,211.8
Pakistan,PAK,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,218.1
Pakistan,PAK,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,225.2
Pakistan,PAK,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,232.9
Pakistan,PAK,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.2
Pakistan,PAK,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,250.1
Pakistan,PAK,2015,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.087
Pakistan,PAK,2011,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.073
Pakistan,PAK,2010,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.068
Pakistan,PAK,2009,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.064
Pakistan,PAK,2008,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.061
Pakistan,PAK,2001,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.04
Pakistan,PAK,2000,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.039
Pakistan,PAK,1999,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.039
Pakistan,PAK,1998,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.038
Pakistan,PAK,1997,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.036
Pakistan,PAK,1996,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.035
Pakistan,PAK,1995,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.034
Pakistan,PAK,1994,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.034
Pakistan,PAK,1993,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.034
Pakistan,PAK,1992,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.033
Pakistan,PAK,2018,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,23.1
Pakistan,PAK,2013,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31.8
Pakistan,PAK,2011,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31.4
Pakistan,PAK,2001,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31.2
Pakistan,PAK,1995,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,34.2
Pakistan,PAK,1992,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,35.3
Pakistan,PAK,1991,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,38.4
Pakistan,PAK,1986,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,44.4
Pakistan,PAK,2018,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,16.5
Pakistan,PAK,2015,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,16.9
Pakistan,PAK,2013,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,21.2
Pakistan,PAK,2011,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,25.9
Pakistan,PAK,2010,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,26.7
Pakistan,PAK,2007,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,34.9
Pakistan,PAK,2005,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,40.8
Pakistan,PAK,2004,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,40.9
Pakistan,PAK,2001,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,56.2
Pakistan,PAK,1998,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,50.3
Pakistan,PAK,1996,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,45.3
Pakistan,PAK,1990,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,79.5
Pakistan,PAK,1987,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,80.6
Pakistan,PAK,2024,Population growth (annual %),SP.POP.GROW,1.50959876314033
Pakistan,PAK,2023,Population growth (annual %),SP.POP.GROW,1.54880458608849
Pakistan,PAK,2022,Population growth (annual %),SP.POP.GROW,1.74799739792983
Pakistan,PAK,2021,Population growth (annual %),SP.POP.GROW,1.8867779716011
Pakistan,PAK,2020,Population growth (annual %),SP.POP.GROW,1.80375141301202
Pakistan,PAK,2019,Population growth (annual %),SP.POP.GROW,1.69187124669657
Pakistan,PAK,2018,Population growth (annual %),SP.POP.GROW,1.62371483290292
Pakistan,PAK,2017,Population growth (annual %),SP.POP.GROW,1.41409990353131
Pakistan,PAK,2016,Population growth (annual %),SP.POP.GROW,1.30216393815952
Pakistan,PAK,2015,Population growth (annual %),SP.POP.GROW,1.40250113589189
Pakistan,PAK,2014,Population growth (annual %),SP.POP.GROW,1.50032405388564
Pakistan,PAK,2013,Population growth (annual %),SP.POP.GROW,1.62722414834854
Pakistan,PAK,2012,Population growth (annual %),SP.POP.GROW,1.90619981284679
Pakistan,PAK,2011,Population growth (annual %),SP.POP.GROW,2.23690940334662
Pakistan,PAK,2010,Population growth (annual %),SP.POP.GROW,2.47081701538021
Pakistan,PAK,2009,Population growth (annual %),SP.POP.GROW,2.5412831091032
Pakistan,PAK,2008,Population growth (annual %),SP.POP.GROW,2.67715693120755
Pakistan,PAK,2007,Population growth (annual %),SP.POP.GROW,2.6420312522935
Pakistan,PAK,2006,Population growth (annual %),SP.POP.GROW,2.3820052866049
Pakistan,PAK,2005,Population growth (annual %),SP.POP.GROW,2.40377350441569
Pakistan,PAK,2004,Population growth (annual %),SP.POP.GROW,2.4680911760913
Pakistan,PAK,2003,Population growth (annual %),SP.POP.GROW,2.35391613887513
Pakistan,PAK,2002,Population growth (annual %),SP.POP.GROW,2.45080308981688
Pakistan,PAK,2001,Population growth (annual %),SP.POP.GROW,2.79615830892104
Pakistan,PAK,2000,Population growth (annual %),SP.POP.GROW,2.82475983542412
Pakistan,PAK,1999,Population growth (annual %),SP.POP.GROW,2.7219371038823
Pakistan,PAK,1998,Population growth (annual %),SP.POP.GROW,2.76128567260809
Pakistan,PAK,1997,Population growth (annual %),SP.POP.GROW,2.82827034753681
Pakistan,PAK,1996,Population growth (annual %),SP.POP.GROW,2.9106898704011
Pakistan,PAK,1995,Population growth (annual %),SP.POP.GROW,2.89031173222832
Pakistan,PAK,1994,Population growth (annual %),SP.POP.GROW,2.89269657804833
Pakistan,PAK,1993,Population growth (annual %),SP.POP.GROW,2.7725055318492
Pakistan,PAK,1992,Population growth (annual %),SP.POP.GROW,2.86254207102062
Pakistan,PAK,1991,Population growth (annual %),SP.POP.GROW,3.30645345087216
Pakistan,PAK,1990,Population growth (annual %),SP.POP.GROW,3.34304854189447
Pakistan,PAK,1989,Population growth (annual %),SP.POP.GROW,3.26806216038551
Pakistan,PAK,1988,Population growth (annual %),SP.POP.GROW,3.36148582370259
Pakistan,PAK,1987,Population growth (annual %),SP.POP.GROW,3.40943919604165
Pakistan,PAK,1986,Population growth (annual %),SP.POP.GROW,3.38057189066263
Pakistan,PAK,1985,Population growth (annual %),SP.POP.GROW,3.1692834201536
Pakistan,PAK,1984,Population growth (annual %),SP.POP.GROW,3.13509160725294
Pakistan,PAK,1983,Population growth (annual %),SP.POP.GROW,3.46220072057645
Pakistan,PAK,1982,Population growth (annual %),SP.POP.GROW,3.75957440174228
Pakistan,PAK,1981,Population growth (annual %),SP.POP.GROW,4.17810201190455
Pakistan,PAK,1980,Population growth (annual %),SP.POP.GROW,4.08514964566703
Pakistan,PAK,1979,Population growth (annual %),SP.POP.GROW,3.46407267837998
Pakistan,PAK,1978,Population growth (annual %),SP.POP.GROW,3.20320937214696
Pakistan,PAK,1977,Population growth (annual %),SP.POP.GROW,3.13596391872731
Pakistan,PAK,1976,Population growth (annual %),SP.POP.GROW,3.06099476757709
Pakistan,PAK,1975,Population growth (annual %),SP.POP.GROW,2.98931944120814
Pakistan,PAK,1974,Population growth (annual %),SP.POP.GROW,2.94062916480139
Pakistan,PAK,1973,Population growth (annual %),SP.POP.GROW,2.91192871794029
Pakistan,PAK,1972,Population growth (annual %),SP.POP.GROW,2.76710611631107
Pakistan,PAK,1971,Population growth (annual %),SP.POP.GROW,2.75587700704686
Pakistan,PAK,1970,Population growth (annual %),SP.POP.GROW,2.87605370916423
Pakistan,PAK,1969,Population growth (annual %),SP.POP.GROW,2.86375308045611
Pakistan,PAK,1968,Population growth (annual %),SP.POP.GROW,2.84908372808406
Pakistan,PAK,1967,Population growth (annual %),SP.POP.GROW,2.82147937181904
Pakistan,PAK,1966,Population growth (annual %),SP.POP.GROW,2.77605746573216
Pakistan,PAK,1965,Population growth (annual %),SP.POP.GROW,2.73587504585891
Pakistan,PAK,1964,Population growth (annual %),SP.POP.GROW,2.69792525640101
Pakistan,PAK,1963,Population growth (annual %),SP.POP.GROW,2.64686832380638
Pakistan,PAK,1962,Population growth (annual %),SP.POP.GROW,2.59771591436219
Pakistan,PAK,1961,Population growth (annual %),SP.POP.GROW,2.61692428891528
Pakistan,PAK,2024,"Population, total",SP.POP.TOTL,251269164
Pakistan,PAK,2023,"Population, total",SP.POP.TOTL,247504495
Pakistan,PAK,2022,"Population, total",SP.POP.TOTL,243700667
Pakistan,PAK,2021,"Population, total",SP.POP.TOTL,239477801
Pakistan,PAK,2020,"Population, total",SP.POP.TOTL,235001746
Pakistan,PAK,2019,"Population, total",SP.POP.TOTL,230800899
Pakistan,PAK,2018,"Population, total",SP.POP.TOTL,226928892
Pakistan,PAK,2017,"Population, total",SP.POP.TOTL,223273967
Pakistan,PAK,2016,"Population, total",SP.POP.TOTL,220138869
Pakistan,PAK,2015,"Population, total",SP.POP.TOTL,217290883
Pakistan,PAK,2014,"Population, total",SP.POP.TOTL,214264647
Pakistan,PAK,2013,"Population, total",SP.POP.TOTL,211073978
Pakistan,PAK,2012,"Population, total",SP.POP.TOTL,207667125
Pakistan,PAK,2011,"Population, total",SP.POP.TOTL,203746065
Pakistan,PAK,2010,"Population, total",SP.POP.TOTL,199239047
Pakistan,PAK,2009,"Population, total",SP.POP.TOTL,194376534
Pakistan,PAK,2008,"Population, total",SP.POP.TOTL,189499113
Pakistan,PAK,2007,"Population, total",SP.POP.TOTL,184493231
Pakistan,PAK,2006,"Population, total",SP.POP.TOTL,179682690
Pakistan,PAK,2005,"Population, total",SP.POP.TOTL,175453212
Pakistan,PAK,2004,"Population, total",SP.POP.TOTL,171286000
Pakistan,PAK,2003,"Population, total",SP.POP.TOTL,167110248
Pakistan,PAK,2002,"Population, total",SP.POP.TOTL,163222549
Pakistan,PAK,2001,"Population, total",SP.POP.TOTL,159270907
Pakistan,PAK,2000,"Population, total",SP.POP.TOTL,154879127
Pakistan,PAK,1999,"Population, total",SP.POP.TOTL,150565377
Pakistan,PAK,1998,"Population, total",SP.POP.TOTL,146522356
Pakistan,PAK,1997,"Population, total",SP.POP.TOTL,142531804
Pakistan,PAK,1996,"Population, total",SP.POP.TOTL,138557092
Pakistan,PAK,1995,"Population, total",SP.POP.TOTL,134582253
Pakistan,PAK,1994,"Population, total",SP.POP.TOTL,130748083
Pakistan,PAK,1993,"Population, total",SP.POP.TOTL,127020117
Pakistan,PAK,1992,"Population, total",SP.POP.TOTL,123546848
Pakistan,PAK,1991,"Population, total",SP.POP.TOTL,120060406
Pakistan,PAK,1990,"Population, total",SP.POP.TOTL,116155576
Pakistan,PAK,1989,"Population, total",SP.POP.TOTL,112336629
Pakistan,PAK,1988,"Population, total",SP.POP.TOTL,108724739
Pakistan,PAK,1987,"Population, total",SP.POP.TOTL,105130717
Pakistan,PAK,1986,"Population, total",SP.POP.TOTL,101606764
Pakistan,PAK,1985,"Population, total",SP.POP.TOTL,98229285
Pakistan,PAK,1984,"Population, total",SP.POP.TOTL,95164936
Pakistan,PAK,1983,"Population, total",SP.POP.TOTL,92227711
Pakistan,PAK,1982,"Population, total",SP.POP.TOTL,89089246
Pakistan,PAK,1981,"Population, total",SP.POP.TOTL,85802049
Pakistan,PAK,1980,"Population, total",SP.POP.TOTL,82291010
Pakistan,PAK,1979,"Population, total",SP.POP.TOTL,78997039
Pakistan,PAK,1978,"Population, total",SP.POP.TOTL,76307379
Pakistan,PAK,1977,"Population, total",SP.POP.TOTL,73901827
Pakistan,PAK,1976,"Population, total",SP.POP.TOTL,71620254
Pakistan,PAK,1975,"Population, total",SP.POP.TOTL,69461175
Pakistan,PAK,1974,"Population, total",SP.POP.TOTL,67415487
Pakistan,PAK,1973,"Population, total",SP.POP.TOTL,65461912
Pakistan,PAK,1972,"Population, total",SP.POP.TOTL,63583194
Pakistan,PAK,1971,"Population, total",SP.POP.TOTL,61847899
Pakistan,PAK,1970,"Population, total",SP.POP.TOTL,60166719
Pakistan,PAK,1969,"Population, total",SP.POP.TOTL,58460939
Pakistan,PAK,1968,"Population, total",SP.POP.TOTL,56810507
Pakistan,PAK,1967,"Population, total",SP.POP.TOTL,55214768
Pakistan,PAK,1966,"Population, total",SP.POP.TOTL,53678667
Pakistan,PAK,1965,"Population, total",SP.POP.TOTL,52209010
Pakistan,PAK,1964,"Population, total",SP.POP.TOTL,50799999
Pakistan,PAK,1963,"Population, total",SP.POP.TOTL,49447776
Pakistan,PAK,1962,"Population, total",SP.POP.TOTL,48156128
Pakistan,PAK,1961,"Population, total",SP.POP.TOTL,46921277
Pakistan,PAK,1960,"Population, total",SP.POP.TOTL,45709310
Pakistan,PAK,2024,Urban population growth (annual %),SP.URB.GROW,2.41802539576733
Pakistan,PAK,2023,Urban population growth (annual %),SP.URB.GROW,2.70213707923703
Pakistan,PAK,2022,Urban population growth (annual %),SP.URB.GROW,2.90308730661146
Pakistan,PAK,2021,Urban population growth (annual %),SP.URB.GROW,3.0143416884213
Pakistan,PAK,2020,Urban population growth (annual %),SP.URB.GROW,2.87283470582816
Pakistan,PAK,2019,Urban population growth (annual %),SP.URB.GROW,2.67028884110817
Pakistan,PAK,2018,Urban population growth (annual %),SP.URB.GROW,2.47827889256294
Pakistan,PAK,2017,Urban population growth (annual %),SP.URB.GROW,2.17293585171018
Pakistan,PAK,2016,Urban population growth (annual %),SP.URB.GROW,2.01818267622495
Pakistan,PAK,2015,Urban population growth (annual %),SP.URB.GROW,2.07934322942295
